id,name,degrees,textbook
79817,艨,1,论语别裁
79818,瀚,1,论语别裁
79819,旷,1,论语别裁
79820,丞,1,论语别裁
79821,膺,1,论语别裁
79822,踊,1,论语别裁
79823,穴,1,论语别裁
79824,瞧,1,论语别裁
79825,癸,1,论语别裁
79826,粤,1,论语别裁
79827,渎,1,论语别裁
79828,弭,1,论语别裁
79829,盎,1,论语别裁
79830,掏,1,论语别裁
79831,堡,1,论语别裁
79832,馑,1,论语别裁
79833,搏,1,论语别裁
79834,蛀,1,论语别裁
79835,蕊,1,论语别裁
79836,攸,1,论语别裁
79837,牖,1,论语别裁
79838,胼,1,论语别裁
79839,兆,1,论语别裁
79840,昧,1,论语别裁
79841,炊,1,论语别裁
79842,哼,1,论语别裁
79843,,1,论语别裁
79844,刎,1,论语别裁
79845,缸,1,论语别裁
79846,湿,1,论语别裁
79847,旺,1,论语别裁
79848,滓,1,论语别裁
79849,喘,1,论语别裁
79850,喾,1,论语别裁
79851,阊,1,论语别裁
79852,褓,1,论语别裁
79853,笋,1,论语别裁
79854,袂,1,论语别裁
79855,邹,1,论语别裁
79856,鹞,1,论语别裁
79857,阉,1,论语别裁
79858,伺,1,论语别裁
79859,薨,1,论语别裁
79860,躯,1,论语别裁
79861,冗,1,论语别裁
79862,韫,1,论语别裁
79863,憧,1,论语别裁
79864,箓,1,论语别裁
79865,沫,1,论语别裁
79866,忤,1,论语别裁
79867,谶,1,论语别裁
79868,捕,1,论语别裁
79869,鹧,1,论语别裁
79870,锭,1,论语别裁
79871,冈,1,论语别裁
79872,黎,1,论语别裁
79873,楫,1,论语别裁
79874,眷,1,论语别裁
79875,乳,1,论语别裁
79876,佳,1,论语别裁
79877,炫,1,论语别裁
79878,卐,1,论语别裁
79879,髫,1,论语别裁
79880,雏,1,论语别裁
79881,株,1,论语别裁
79882,矨,1,论语别裁
79883,霹,1,论语别裁
79884,緅,1,论语别裁
79885,缔,1,论语别裁
79886,偕,1,论语别裁
79887,騧,1,论语别裁
79888,忝,1,论语别裁
79889,癖,1,论语别裁
79890,憬,1,论语别裁
79891,尬,1,论语别裁
79892,篮,1,论语别裁
79893,嘘,1,论语别裁
79894,嗟,1,论语别裁
79895,榭,1,论语别裁
79896,诌,1,论语别裁
79897,榇,1,论语别裁
79898,昃,1,论语别裁
79899,袱,1,论语别裁
79900,趔,1,论语别裁
79901,甜,1,论语别裁
79902,橐,1,论语别裁
79903,嫩,1,论语别裁
79904,傩,1,论语别裁
79905,舀,1,论语别裁
79906,勘,1,论语别裁
79907,铄,1,论语别裁
79908,傧,1,论语别裁
79909,芝,1,论语别裁
79910,寤,1,论语别裁
79911,丐,1,论语别裁
79912,菟,1,论语别裁
79913,锻,1,论语别裁
79914,绊,1,论语别裁
79915,浦,1,论语别裁
79916,姆,1,论语别裁
79917,摒,1,论语别裁
79918,圾,1,论语别裁
79919,阼,1,论语别裁
79920,憨,1,论语别裁
79921,〈,1,论语别裁
79922,咧,1,论语别裁
79923,踩,1,论语别裁
79924,圜,1,论语别裁
79925,蝴,1,论语别裁
79926,罄,1,论语别裁
79927,浇,1,论语别裁
79928,渣,1,论语别裁
79929,麂,1,论语别裁
79930,氢,1,论语别裁
79931,馊,1,论语别裁
79932,谜,1,论语别裁
79933,腥,1,论语别裁
79934,杼,1,论语别裁
79935,噗,1,论语别裁
79936,凳,1,论语别裁
79937,嘀,1,论语别裁
79938,掳,1,论语别裁
79939,沅,1,论语别裁
79940,咀,1,论语别裁
79941,艟,1,论语别裁
79942,缧,1,论语别裁
79943,楷,1,论语别裁
79944,跛,1,论语别裁
79945,遏,1,论语别裁
79946,蹲,1,论语别裁
79947,鳅,1,论语别裁
79948,峥,1,论语别裁
79949,浏,1,论语别裁
79950,蹑,1,论语别裁
79951,苞,1,论语别裁
79952,嘿,1,论语别裁
79953,筒,1,论语别裁
79954,癌,1,论语别裁
79955,嗳,1,论语别裁
79956,蛉,1,论语别裁
79957,霄,1,论语别裁
79958,肮,1,论语别裁
79959,缶,1,论语别裁
79960,祟,1,论语别裁
79961,篱,1,论语别裁
79962,絺,1,论语别裁
79963,届,1,论语别裁
79964,撵,1,论语别裁
79965,掐,1,论语别裁
79966,爪,1,论语别裁
79967,逞,1,论语别裁
79968,逍,1,论语别裁
79969,觌,1,论语别裁
79970,鳗,1,论语别裁
79971,锟,1,论语别裁
79972,仃,1,论语别裁
79973,隳,1,论语别裁
79974,纨,1,论语别裁
79975,颦,1,论语别裁
79976,戌,1,论语别裁
79977,帚,1,论语别裁
79978,偌,1,论语别裁
79979,眦,1,论语别裁
79980,阮,1,论语别裁
79981,坊,1,论语别裁
79982,蓦,1,论语别裁
79983,匣,1,论语别裁
79984,窈,1,论语别裁
79985,貂,1,论语别裁
79986,岛,1,论语别裁
79987,捏,1,论语别裁
79988,嘲,1,论语别裁
79989,尴,1,论语别裁
79990,潜,1,论语别裁
79991,瀛,1,论语别裁
79992,耦,1,论语别裁
79993,昝,1,论语别裁
79994,睚,1,论语别裁
79995,蚕,1,论语别裁
79996,厩,1,论语别裁
79997,孵,1,论语别裁
79998,雇,1,论语别裁
79999,丮,1,论语别裁
80000,纰,1,论语别裁
80001,嫖,1,论语别裁
80002,渗,1,论语别裁
80003,筹,1,论语别裁
80004,售,1,论语别裁
80005,缅,1,论语别裁
80006,陂,1,论语别裁
80007,,1,论语别裁
80008,凸,1,论语别裁
80009,叨,1,论语别裁
80010,峒,1,论语别裁
80011,煦,1,论语别裁
80012,旱,1,论语别裁
80013,邱,1,论语别裁
80014,ｈ,1,论语别裁
80015,购,1,论语别裁
80016,暧,1,论语别裁
80017,翅,1,论语别裁
80018,吆,1,论语别裁
80019,苑,1,论语别裁
80020,频,1,论语别裁
80021,绁,1,论语别裁
80022,杠,1,论语别裁
80023,饐,1,论语别裁
80024,酣,1,论语别裁
80025,腕,1,论语别裁
80026,醇,1,论语别裁
80027,挫,1,论语别裁
80028,犀,1,论语别裁
80029,潇,1,论语别裁
80030,伞,1,论语别裁
80031,奕,1,论语别裁
80032,婪,1,论语别裁
80033,馒,1,论语别裁
80034,叮,1,论语别裁
80035,摺,1,论语别裁
80036,Ｄ,1,论语别裁
80037,,1,论语别裁
80038,遐,1,论语别裁
80039,幛,1,论语别裁
80040,凫,1,论语别裁
80041,偿,1,论语别裁
80042,５,1,论语别裁
80043,,1,论语别裁
80044,垓,1,论语别裁
80045,鼗,1,论语别裁
80046,碾,1,论语别裁
80047,誓,1,论语别裁
80048,帆,1,论语别裁
80049,奘,1,论语别裁
80050,瞄,1,论语别裁
80051,募,1,论语别裁
80052,瞰,1,论语别裁
80053,蔚,1,论语别裁
80054,詹,1,论语别裁
80055,芦,1,论语别裁
80056,呓,1,论语别裁
80057,芋,1,论语别裁
80058,胳,1,论语别裁
80059,箎,1,论语别裁
80060,绤,1,论语别裁
80061,谗,1,论语别裁
80062,睁,1,论语别裁
80063,贷,1,论语别裁
80064,顼,1,论语别裁
80065,餲,1,论语别裁
80066,诿,1,论语别裁
80067,抒,1,论语别裁
80068,额,1,论语别裁
80069,兔,1,论语别裁
80070,霓,1,论语别裁
80071,谍,1,论语别裁
80072,睟,1,论语别裁
80073,垄,1,论语别裁
80074,宥,1,论语别裁
80075,琅,1,论语别裁
80076,榛,1,论语别裁
80077,椒,1,论语别裁
80078,呵,1,论语别裁
80079,煎,1,论语别裁
80080,卢,1,论语别裁
80081,彰,1,论语别裁
80082,颐,1,论语别裁
80083,,1,论语别裁
80084,虱,1,论语别裁
80085,裹,1,论语别裁
80086,淌,1,论语别裁
80087,屯,1,论语别裁
80088,篾,1,论语别裁
80089,爹,1,论语别裁
80090,骡,1,论语别裁
80091,娇,1,论语别裁
80092,摈,1,论语别裁
80093,倪,1,论语别裁
80094,翡,1,论语别裁
80095,骈,1,论语别裁
80096,簸,1,论语别裁
80097,岔,1,论语别裁
80098,坝,1,论语别裁
80099,熬,1,论语别裁
80100,咕,1,论语别裁
80101,潘,1,论语别裁
80102,凛,1,论语别裁
80103,迄,1,论语别裁
80104,遽,1,论语别裁
80105,嵘,1,论语别裁
80106,ｍ,1,论语别裁
80107,叠,1,论语别裁
80108,樽,1,论语别裁
80109,瑞,1,论语别裁
80110,磷,1,论语别裁
80111,嗯,1,论语别裁
80112,怠,1,论语别裁
80113,畴,1,论语别裁
80114,髭,1,论语别裁
80115,掀,1,论语别裁
80116,迭,1,论语别裁
80117,扪,1,论语别裁
80118,垃,1,论语别裁
80119,谒,1,论语别裁
80120,徽,1,论语别裁
80121,暹,1,论语别裁
80122,搧,1,论语别裁
80123,惦,1,论语别裁
80124,弼,1,论语别裁
80125,枫,1,论语别裁
80126,邶,1,论语别裁
80127,茄,1,论语别裁
80128,蔗,1,论语别裁
80129,轶,1,论语别裁
80130,愍,1,论语别裁
80131,鸥,1,论语别裁
80132,鸨,1,论语别裁
80133,宛,1,论语别裁
80134,孕,1,论语别裁
80135,叉,1,论语别裁
80136,奂,1,论语别裁
80137,芭,1,论语别裁
80138,扈,1,论语别裁
80139,胫,1,论语别裁
80140,亶,1,论语别裁
80141,愣,1,论语别裁
80142,削,1,论语别裁
80143,俄,1,论语别裁
80144,啬,1,论语别裁
80145,咫,1,论语别裁
80146,噪,1,论语别裁
80147,蒿,1,论语别裁
80148,脯,1,论语别裁
80149,莱,1,论语别裁
80150,的,4203,圆觉经略说
80151,是,4073,圆觉经略说
80152,不,3327,圆觉经略说
80153,一,2621,圆觉经略说
80154,有,2334,圆觉经略说
80155,了,2299,圆觉经略说
80156,佛,1992,圆觉经略说
80157,这,1744,圆觉经略说
80158,我,1594,圆觉经略说
80159,就,1483,圆觉经略说
80160,来,1409,圆觉经略说
80161,在,1385,圆觉经略说
80162,生,1378,圆觉经略说
80163,人,1337,圆觉经略说
80164,如,1239,圆觉经略说
80165,心,1179,圆觉经略说
80166,个,1106,圆觉经略说
80167,以,1091,圆觉经略说
80168,到,1077,圆觉经略说
80169,修,1076,圆觉经略说
80170,你,1046,圆觉经略说
80171,说,1025,圆觉经略说
80172,所,1022,圆觉经略说
80173,大,1019,圆觉经略说
80174,无,1017,圆觉经略说
80175,法,999,圆觉经略说
80176,为,954,圆觉经略说
80177,道,927,圆觉经略说
80178,菩,921,圆觉经略说
80179,都,915,圆觉经略说
80180,要,903,圆觉经略说
80181,么,862,圆觉经略说
80182,也,856,圆觉经略说
80183,萨,840,圆觉经略说
80184,自,819,圆觉经略说
80185,觉,816,圆觉经略说
80186,得,776,圆觉经略说
80187,他,760,圆觉经略说
80188,们,706,圆觉经略说
80189,没,700,圆觉经略说
80190,经,667,圆觉经略说
80191,众,666,圆觉经略说
80192,界,665,圆觉经略说
80193,成,651,圆觉经略说
80194,中,638,圆觉经略说
80195,清,638,圆觉经略说
80196,上,633,圆觉经略说
80197,那,633,圆觉经略说
80198,净,632,圆觉经略说
80199,想,628,圆觉经略说
80200,念,626,圆觉经略说
80201,学,617,圆觉经略说
80202,此,609,圆觉经略说
80203,行,590,圆觉经略说
80204,空,589,圆觉经略说
80205,切,582,圆觉经略说
80206,世,567,圆觉经略说
80207,什,567,圆觉经略说
80208,而,562,圆觉经略说
80209,能,556,圆觉经略说
80210,后,532,圆觉经略说
80211,子,531,圆觉经略说
80212,可,528,圆觉经略说
80213,里,516,圆觉经略说
80214,性,512,圆觉经略说
80215,去,511,圆觉经略说
80216,看,499,圆觉经略说
80217,好,492,圆觉经略说
80218,相,489,圆觉经略说
80219,时,477,圆觉经略说
80220,知,476,圆觉经略说
80221,境,474,圆觉经略说
80222,本,473,圆觉经略说
80223,起,459,圆觉经略说
80224,圆,454,圆觉经略说
80225,之,442,圆觉经略说
80226,种,435,圆觉经略说
80227,诸,433,圆觉经略说
80228,于,430,圆觉经略说
80229,方,429,圆觉经略说
80230,明,427,圆觉经略说
80231,何,422,圆觉经略说
80232,还,422,圆觉经略说
80233,很,414,圆觉经略说
80234,多,411,圆觉经略说
80235,呢,407,圆觉经略说
80236,下,407,圆觉经略说
80237,幻,404,圆觉经略说
80238,真,398,圆觉经略说
80239,理,396,圆觉经略说
80240,现,390,圆觉经略说
80241,灭,389,圆觉经略说
80242,出,387,圆觉经略说
80243,讲,386,圆觉经略说
80244,作,382,圆觉经略说
80245,三,380,圆觉经略说
80246,见,379,圆觉经略说
80247,等,373,圆觉经略说
80248,己,373,圆觉经略说
80249,地,372,圆觉经略说
80250,悟,370,圆觉经略说
80251,过,366,圆觉经略说
80252,天,360,圆觉经略说
80253,样,359,圆觉经略说
80254,观,349,圆觉经略说
80255,对,343,圆觉经略说
80256,因,337,圆觉经略说
80257,善,337,圆觉经略说
80258,问,336,圆觉经略说
80259,者,335,圆觉经略说
80260,身,335,圆觉经略说
80261,只,321,圆觉经略说
80262,教,321,圆觉经略说
80263,用,315,圆觉经略说
80264,正,315,圆觉经略说
80265,然,315,圆觉经略说
80266,妄,310,圆觉经略说
80267,十,310,圆觉经略说
80268,师,309,圆觉经略说
80269,事,309,圆觉经略说
80270,把,304,圆觉经略说
80271,家,304,圆觉经略说
80272,当,302,圆觉经略说
80273,位,300,圆觉经略说
80274,思,292,圆觉经略说
80275,才,286,圆觉经略说
80276,同,281,圆觉经略说
80277,化,276,圆觉经略说
80278,爱,276,圆觉经略说
80279,禅,272,圆觉经略说
80280,意,269,圆觉经略说
80281,若,267,圆觉经略说
80282,做,266,圆觉经略说
80283,求,264,圆觉经略说
80284,静,264,圆觉经略说
80285,解,261,圆觉经略说
80286,定,257,圆觉经略说
80287,及,257,圆觉经略说
80288,叫,255,圆觉经略说
80289,死,255,圆觉经略说
80290,与,253,圆觉经略说
80291,些,252,圆觉经略说
80292,发,252,圆觉经略说
80293,体,245,圆觉经略说
80294,住,244,圆觉经略说
80295,再,244,圆觉经略说
80296,话,241,圆觉经略说
80297,非,239,圆觉经略说
80298,故,239,圆觉经略说
80299,听,238,圆觉经略说
80300,又,237,圆觉经略说
80301,便,237,圆觉经略说
80302,提,236,圆觉经略说
80303,会,236,圆觉经略说
80304,假,234,圆觉经略说
80305,动,233,圆觉经略说
80306,其,232,圆觉经略说
80307,四,232,圆觉经略说
80308,二,231,圆觉经略说
80309,名,229,圆觉经略说
80310,实,227,圆觉经略说
80311,至,227,圆觉经略说
80312,入,224,圆觉经略说
80313,眼,224,圆觉经略说
80314,常,219,圆觉经略说
80315,但,214,圆觉经略说
80316,慧,211,圆觉经略说
80317,证,209,圆觉经略说
80318,第,208,圆觉经略说
80319,头,207,圆觉经略说
80320,门,207,圆觉经略说
80321,最,204,圆觉经略说
80322,坐,204,圆觉经略说
80323,宗,204,圆觉经略说
80324,开,203,圆觉经略说
80325,着,200,圆觉经略说
80326,果,199,圆觉经略说
80327,欲,198,圆觉经略说
80328,间,198,圆觉经略说
80329,断,197,圆觉经略说
80330,平,196,圆觉经略说
80331,力,195,圆觉经略说
80332,识,194,圆觉经略说
80333,止,193,圆觉经略说
80334,回,193,圆觉经略说
80335,梦,191,圆觉经略说
80336,虚,190,圆觉经略说
80337,已,187,圆觉经略说
80338,前,187,圆觉经略说
80339,像,186,圆觉经略说
80340,别,184,圆觉经略说
80341,变,182,圆觉经略说
80342,打,182,圆觉经略说
80343,即,182,圆觉经略说
80344,点,181,圆觉经略说
80345,业,178,圆觉经略说
80346,文,178,圆觉经略说
80347,根,177,圆觉经略说
80348,功,175,圆觉经略说
80349,智,173,圆觉经略说
80350,老,173,圆觉经略说
80351,从,173,圆觉经略说
80352,则,172,圆觉经略说
80353,命,171,圆觉经略说
80354,年,170,圆觉经略说
80355,般,170,圆觉经略说
80356,烦,169,圆觉经略说
80357,先,169,圆觉经略说
80358,面,169,圆觉经略说
80359,寂,168,圆觉经略说
80360,障,167,圆觉经略说
80361,病,167,圆觉经略说
80362,乘,167,圆觉经略说
80363,西,163,圆觉经略说
80364,末,161,圆觉经略说
80365,男,160,圆觉经略说
80366,亦,159,圆觉经略说
80367,由,159,圆觉经略说
80368,国,158,圆觉经略说
80369,难,158,圆觉经略说
80370,步,158,圆觉经略说
80371,持,157,圆觉经略说
80372,外,157,圆觉经略说
80373,恼,156,圆觉经略说
80374,夫,156,圆觉经略说
80375,缘,155,圆觉经略说
80376,谓,155,圆觉经略说
80377,处,155,圆觉经略说
80378,气,154,圆觉经略说
80379,离,154,圆觉经略说
80380,随,153,圆觉经略说
80381,摩,152,圆觉经略说
80382,金,152,圆觉经略说
80383,依,152,圆觉经略说
80384,题,152,圆觉经略说
80385,达,150,圆觉经略说
80386,重,149,圆觉经略说
80387,皆,148,圆觉经略说
80388,神,148,圆觉经略说
80389,五,148,圆觉经略说
80390,认,147,圆觉经略说
80391,通,146,圆觉经略说
80392,苦,145,圆觉经略说
80393,进,145,圆觉经略说
80394,释,144,圆觉经略说
80395,掉,144,圆觉经略说
80396,刚,143,圆觉经略说
80397,陀,141,圆觉经略说
80398,应,141,圆觉经略说
80399,碍,140,圆觉经略说
80400,各,139,圆觉经略说
80401,告,139,圆觉经略说
80402,或,138,圆觉经略说
80403,尼,138,圆觉经略说
80404,始,138,圆觉经略说
80405,六,137,圆觉经略说
80406,啊,137,圆觉经略说
80407,密,136,圆觉经略说
80408,永,135,圆觉经略说
80409,信,134,圆觉经略说
80410,怎,133,圆觉经略说
80411,哪,132,圆觉经略说
80412,未,132,圆觉经略说
80413,转,132,圆觉经略说
80414,论,131,圆觉经略说
80415,几,130,圆觉经略说
80416,万,130,圆觉经略说
80417,分,130,圆觉经略说
80418,走,129,圆觉经略说
80419,照,129,圆觉经略说
80420,满,128,圆觉经略说
80421,罗,128,圆觉经略说
80422,悲,128,圆觉经略说
80423,小,127,圆觉经略说
80424,弥,126,圆觉经略说
80425,诉,125,圆觉经略说
80426,代,125,圆觉经略说
80427,除,125,圆觉经略说
80428,光,124,圆觉经略说
80429,东,123,圆觉经略说
80430,普,123,圆觉经略说
80431,乃,123,圆觉经略说
80432,槃,122,圆觉经略说
80433,情,122,圆觉经略说
80434,比,122,圆觉经略说
80435,够,120,圆觉经略说
80436,水,120,圆觉经略说
80437,涅,120,圆觉经略说
80438,受,118,圆觉经略说
80439,句,118,圆觉经略说
80440,吃,117,圆觉经略说
80441,复,117,圆觉经略说
80442,白,116,圆觉经略说
80443,愿,116,圆觉经略说
80444,尘,116,圆觉经略说
80445,度,115,圆觉经略说
80446,它,114,圆觉经略说
80447,手,114,圆觉经略说
80448,感,113,圆觉经略说
80449,候,113,圆觉经略说
80450,喜,111,圆觉经略说
80451,须,111,圆觉经略说
80452,字,111,圆觉经略说
80453,阿,111,圆觉经略说
80454,懂,110,圆觉经略说
80455,越,110,圆觉经略说
80456,加,110,圆觉经略说
80457,高,110,圆觉经略说
80458,千,110,圆觉经略说
80459,慢,109,圆觉经略说
80460,严,109,圆觉经略说
80461,指,108,圆觉经略说
80462,安,107,圆觉经略说
80463,远,106,圆觉经略说
80464,楚,106,圆觉经略说
80465,和,106,圆觉经略说
80466,言,106,圆觉经略说
80467,称,106,圆觉经略说
80468,声,104,圆觉经略说
80469,八,104,圆觉经略说
80470,尊,104,圆觉经略说
80471,次,104,圆觉经略说
80472,轮,103,圆觉经略说
80473,花,102,圆觉经略说
80474,拜,102,圆觉经略说
80475,使,102,圆觉经略说
80476,路,102,圆觉经略说
80477,呀,101,圆觉经略说
80478,女,101,圆觉经略说
80479,两,100,圆觉经略说
80480,顺,100,圆觉经略说
80481,物,99,圆觉经略说
80482,音,97,圆觉经略说
80483,彼,97,圆觉经略说
80484,取,97,圆觉经略说
80485,德,96,圆觉经略说
80486,并,96,圆觉经略说
80487,山,96,圆觉经略说
80488,慈,95,圆觉经略说
80489,牟,95,圆觉经略说
80490,任,94,圆觉经略说
80491,戒,94,圆觉经略说
80492,例,93,圆觉经略说
80493,究,93,圆觉经略说
80494,结,93,圆觉经略说
80495,痛,92,圆觉经略说
80496,义,91,圆觉经略说
80497,贪,91,圆觉经略说
80498,内,91,圆觉经略说
80499,迦,91,圆觉经略说
80500,注,91,圆觉经略说
80501,每,91,圆觉经略说
80502,长,90,圆觉经略说
80503,被,88,圆觉经略说
80504,脱,88,圆觉经略说
80505,易,88,圆觉经略说
80506,容,87,圆觉经略说
80507,祖,86,圆觉经略说
80508,终,86,圆觉经略说
80509,必,86,圆觉经略说
80510,找,85,圆觉经略说
80511,藏,84,圆觉经略说
80512,关,84,圆觉经略说
80513,凡,84,圆觉经略说
80514,闻,84,圆觉经略说
80515,倒,83,圆觉经略说
80516,主,81,圆觉经略说
80517,接,80,圆觉经略说
80518,怕,80,圆觉经略说
80519,属,80,圆觉经略说
80520,错,80,圆觉经略说
80521,完,79,圆觉经略说
80522,太,79,圆觉经略说
80523,形,79,圆觉经略说
80524,段,78,圆觉经略说
80525,放,78,圆觉经略说
80526,流,78,圆觉经略说
80527,妙,78,圆觉经略说
80528,给,76,圆觉经略说
80529,造,76,圆觉经略说
80530,睛,76,圆觉经略说
80531,欢,75,圆觉经略说
80532,吗,75,圆觉经略说
80533,部,74,圆觉经略说
80534,乱,74,圆觉经略说
80535,记,74,圆觉经略说
80536,更,73,圆觉经略说
80537,渐,73,圆觉经略说
80538,百,72,圆觉经略说
80539,憎,71,圆觉经略说
80540,合,71,圆觉经略说
80541,乐,71,圆觉经略说
80542,尽,71,圆觉经略说
80543,鬼,70,圆觉经略说
80544,往,70,圆觉经略说
